ID,Text,Comment
Building.EarthRepopulator.IronTeeth.FlavorDescription,"Nach einigen, inzwischen unter Verschluss befindlichen Tests mit einem Katapult entschied man sich für diese Konstruktion.","This building looks like a plane runway, so this jokingly references a more primitive idea."
Building.EfficientFarmhouse.Description,"Beschäftigt Bauern, die Nutzpflanzen anbauen und ernten. Das verbesserte Design der Rustikalruten bietet Platz für mehr Bauern.",Farmhouse should be the same as in Building.Farmhouse.DisplayName
Building.EfficientFarmhouse.DisplayName,Effizientes Bauernhaus,Farmhouse should be the same as in Building.Farmhouse.DisplayName
Building.EfficientFarmhouse.FlavorDescription,"Die Effizienzsteigerung wurde durch eine Richtlinie erreicht, die das Essen am Arbeitsplatz verbietet.",
Building.EfficientMine.Description,"Beschäftigt Minenarbeiter, die in unterirdischen Ruinen Altmetall fördern. Innovatives Design maximiert die Fördergeschwindigkeit.","Underground Ruins is a building, same as Building.Underground Ruins.DisplayName"
Building.EfficientMine.DisplayName,Effiziente Mine,An extracting facility which can be placed on underground ruins.
Building.EfficientMine.FlavorDescription,"Die Eisenzähne gewannen die Oberpfote, indem sie sich als Erste in den Untergrund wagten.","Reference to the ""upper hand"" phrase. The mine is built on top of underground human ruins."
Building.ExercisePlaza.Description,"Ein Bereich, der für strukturierte Gruppenübungen zum Trainieren der Rumpfkraft und Flexibilität gedacht ist.",
Building.ExercisePlaza.DisplayName,Trainingsplatz,
Building.ExercisePlaza.FlavorDescription,"Bei den Eisenzähnen ist Wehrertüchtigung – also regelmäßiges gemeinschaftliches Training, das Biber für den Bau von Wehren fit macht – ein Grundpfeiler der Ausbildung von Jungtieren.","Reference to the Daft Punk song ""Harder, Better, Faster, Stronger""."
Building.ExplosivesFactory.Description,Hier wird Sprengstoff aus Faulwasser hergestellt.,Explosives and badwater being goods names. Badwater should be the same as Good.Badwater.DisplayName.
Building.ExplosivesFactory.DisplayName,Sprengstofffabrik,Explosives is name of a good.Explosives should be the same as Good.Explosives.PluralDisplayName
Building.FarmerMonument.DisplayName,Monument der Bauern,A large statue of a farmer carrying a bundle of wheat.
Building.FarmerMonument.FlavorDescription,"Sie zähmten das Ödland, um das Volk zu ernähren.",
Building.Farmhouse.Description,"Beschäftigt Bauern, die Nutzpflanzen anbauen und ernten.",
Building.Farmhouse.DisplayName,Bauernhaus,
Building.Farmhouse.FlavorDescription,Die Landwirtschaft ist eines der Fundamente der modernen Bibergesellschaft.,
Building.Fermenter.Description,"Fermentiert Pflanzen, um nährstoffreiche Nahrung zu produzieren.",Ferments should be the same as in Building.Fermenter.DisplayName
Building.Fermenter.DisplayName,Gärbottich,A building that ferments plants to make food.
Building.Fermenter.FlavorDescription,Aufgrund einiger Zwischenfälle ist die Liste der für die Fermentierung zugelassenen Güter streng reglementiert.,Referrencing fermentation used to produce alcoholic beverages.
Building.FlameOfUnity.DisplayName,Flamme der Einheit,A large beacon held by four beaver statues.
Building.FlameOfUnity.FlavorDescription,„Nichts schweißt so wirkungsvoll zusammen wie Produktionsquoten.“ – Alter Kasimir,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Floodgate.Description,Staut Wasser bis zu einer einstellbaren Höhe.,
Building.Floodgate.DisplayName,Schleuse,
Building.Floodgate.FlavorDescription,"Keiner dachte, dass man einen Damm verbessern könnte. Doch dann schuf der Alte Kasimir die Erste Schleuse.",
Building.Floodgate.Height,Höhe: {0},
Building.Floodgate.Synchronize,Mit anliegenden Schleusen synchronisieren,
Building.FluidDump.Description,Leitet Wasser oder Faulwasser ab.,Badwater should be the same as Good.Badwater.DisplayName.
Building.FluidDump.DisplayName,Flüssigkeitsableiter,
Building.FluidDump.ToggleLabel,Flüssigkeit:,Label of the toggle button in fluid dump panel that changes the type of fluid that is being dumped (water or badwater)
Building.FoodFactory.Description,Verarbeitet Zutaten zu Nahrungsrationen.,"Rations should be the same as in Good.AlgaeRation.DisplayName, Good.CornRation.DisplayName and Good.EggplantRation.DisplayName"
Building.FoodFactory.DisplayName,Nahrungsfabrik,A factory building that literally produces food.
Building.FoodFactory.FlavorDescription,"Vor der Erfindung dieser Fabrik gönnten sich Biber gern einen schnellen Happen bei der Arbeit, was oft zu Bauschäden führte.",A hungry beaver may take a bite of a [wooden] construction it's working on.
Building.Forester.Description,Pflanzt Bäume und Büsche.,
Building.Forester.DisplayName,Förster,A building with a worker that plants trees and bushes
Building.Forester.FlavorDescription,Die allseits beliebten und bewunderten Förster bilden den Kern der Bibergesellschaft.,"Forresters are a family of central characters in ""Bold and Beautiful"", an extremely long-running American soap opera. Feel free to adapt this flavor, do not translate that literally."
Building.FountainOfJoy.DisplayName,Brunnen der Freude,A large water fountain with statues on top.
Building.FountainOfJoy.FlavorDescription,"Es ist keine Verschwendung, wenn es dich glücklich macht.",Water is a very preciuos resource in Timberborn - fountains could be seen as a waste.
Building.GathererFlag.Description,Sammelt Güter von Wildpflanzen.,
Building.GathererFlag.DisplayName,Sammlerfahne,Flag' could also be a Post or something similar as long as it is consistent with other Flags and different from Haulers Post
Building.GathererFlag.FlavorDescription,"Als die Biber das erste Mal Beeren in einen Korb legten, entdeckten sie zugleich einen köstlichen Nachtisch.",
Building.GearWorkshop.Description,Hier werden aus Brettern Zahnräder gefertigt.,Gears and Planks are goods; keep consistent.
Building.GearWorkshop.DisplayName,Zahnradwerkstatt,Gear is a good
Building.GearWorkshop.FlavorDescription,"„Das Rad des Fortschritts ist aus Holz!“, war das Motto des Alten Kasimir, unter dem er die Industrialisierung vorantrieb.","Metal Gear Solid is a famous Japanese video game series. Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.GeothermalEngine.Description,"Eine große Turbine, die Energie aus einem Geothermalfeld gewinnt.",
Building.GeothermalEngine.DisplayName,Geothermieturbine,
Building.GeothermalField.Description,"Eine Quelle dauerhafter, kostenloser Energie, die mit einer passenden Vorrichtung genutzt werden kann.",
Building.GeothermalField.DisplayName,Geothermalfeld,
Building.GravityBattery.Description,"Speichert überschüssige Energie und speist sie bei Unterversorgung ins Netz ein. Je größer der Höhenunterschied, desto mehr Energie kann sie speichern.",
Building.GravityBattery.DisplayName,Schwerkraftbatterie,"A battery in the form of a crane, that stores power by raising a heavy weight above the ground."
Building.GravityBattery.FlavorDescription,"Das kommt dabei heraus, wenn man seine eigenen physikalischen Gesetze erfindet.",Gravity batteries in the real world do not make sense from the physics standpoint.
Building.GreaseFactory.Description,"Eine Fabrik, die schlüpfriges Schmierfett produziert, mit der Robotermaschinen besser funktionieren.",Bots should be the same as in Bot.TemplateName. Grease should be the same as Good.Grease.DisplayName.
Building.GreaseFactory.DisplayName,Schmierfettfabrik,Grease should be the same as Good.Grease.DisplayName.
Building.GreaseFactory.FlavorDescription,„Für jede Maschine gilt: Gut geschmiert ist halb gewonnen!“ – Alter Kasimir,"Reference to the song ""Greased Lightning"" from the movie ""Grease"" (1978). Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Grill.Description,Hier wird Gemüse gegrillt.,
Building.Grill.DisplayName,Grill,A place that grills
Building.Grill.FlavorDescription,"„Man kocht sie, stampft sie, brät sie in einer beschichteten Pfanne! – 500 Arten, eine Kartoffel zu essen“ – von Oma Mangonella","Adapted quote from Lord of the Rings paired with a nod to an infamous Soviet-era cookbook ""500 potato dishes"". Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Gristmill.Description,Hier werden Wurzeln und Samen zu Mehl gemahlen.,"Plant matter meaning different parts of plants, such as roots or flowers."
Building.Gristmill.DisplayName,Getreidemühle,
Building.Gristmill.FlavorDescription,Raffiniertere Geschmäcker erfordern raffinierte Lebensmittel.,
Building.Hammock.Description,Eine Schaukel zur Entspannung.,
Building.Hammock.DisplayName,Hängematte,A free-standing hammock that beavers can rest in.
Building.Hammock.FlavorDescription,"Sie wurden früher zwischen zwei Bäumen aufgespannt, bis sich Unfälle durch versehentlich gefällte Bäume häuften.",
Building.HaulingPost.Description,Schlepper unterstützen Arbeiter innerhalb ihres Bezirks beim Transport von Gütern und steigern so deren Produktivität erheblich.,
Building.HaulingPost.DisplayName,Schlepperposten,Keep different from Flag buildings since the building is of a different category than flags.
Building.HaulingPost.FlavorDescription,Schlepper sind die stärksten aller Biber und ziehen auch vor schwerer Arbeit nie die Rute ein.,
Building.Hedge.Description,Eine dekorative Heckenpflanze im Topf.,
Building.Hedge.DisplayName,Heckenpflanze,
Building.Hedge.FlavorDescription,"Ein Heckenlabyrinth stellt kein Problem dar, wenn man sich einfach einen Weg hinausfressen kann.",
Building.Herbalist.Description,"Stellt ein Gegenmittel her, das kontaminierte Biber heilt.",Antidote should be the same as Good.Antidote. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.Herbalist.DisplayName,Kräuterheiler,A building that serves as an antidote factory. It doesn't heal beavers inside.
Building.Herbalist.FlavorDescription,Der Brauapparat wird ausschließlich für medizinische Zwecke verwendet.,This building kind of resembles an alcohol brewery.
Building.HydroponicGarden.Description,"Zur Kultivierung von Pflanzen, die sich nicht zum Freiluftanbau eignen.",
Building.HydroponicGarden.DisplayName,Hydroponischer Garten,An artificial garden that's used to cultivate special plants.
Building.HydroponicGarden.FlavorDescription,"Die Idee wurde geboren, als die Biber durchnässte Ruinen der Menschen fanden, die von Pilzen überwuchert waren.","Referencing Timberborn's post-apo theme, but also a little bit of The Last of Us."
Building.ImpermeableFloor.Description,"Eine Bodenplatte, die das Durchsickern von Wasser verhindert.",
Building.ImpermeableFloor.DisplayName,Undurchlässiger Boden,"It's a metal floor tile that doesn't let any water through, hence Impermeable."
Building.ImpermeableFloor.FlavorDescription,"Alles begann damit, dass ein Biber von seinem tropfenden Dach die Schnauze voll hatte.",
Building.IndustrialLumberMill.Description,Hier werden Bretter aus Rohholz gefertigt. Dank des innovativen Designs passen mehr Arbeiter hinein.,"Planks should be the same as Good.Plank.DisplayName, Logs should be the same as Good.Log.DisplayName"
Building.IndustrialLumberMill.DisplayName,Industrielles Sägewerk,Lumber Mill should be the same as in Building.LumberMill.DisplayName
Building.IndustrialLumberMill.FlavorDescription,Zwei Sägen sind besser als eine.,"Referencing the ""two beavers are better than one"" song, plus the IT lumbermill has two saws rather than one that's in the FT version."
Building.Inventor.DisplayName,Erfinder,
Building.Inventor.FlavorDescription,"Inspiriert vom Erbe des Alten Kasimir sind Biber-Erfinder stets bemüht, ihre Holztechnologie weiter zu verbessern.","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.IrrigationBarrier.Description,"Stoppt die Bewässerung des Bodens und verhindert, dass der darunterliegende Boden kontaminiert wird.",Name of the building that stops spreading soil contamination that's placed on the ground and is presented as square with objects sticking out of the ground.
Building.IrrigationBarrier.DisplayName,Bewässerungsbarriere,Name of the building that stops spreading soil irrigation (both moisture and contamination) that's placed on the ground and is presented as square with objects sticking out of the ground. Barrier should be the same between Building.IrrigationBarrier.DisplayName and Building.ContaminationBarrier.DisplayName.
