ID,Text,Comment
Building.ExercisePlaza.FlavorDescription,"I Denti di Ferro aspirano a essere come le loro creazioni: sempre più resistenti, duri, efficienti e rapidi.","Reference to the Daft Punk song ""Harder, Better, Faster, Stronger""."
Building.ExplosivesFactory.Description,Trasforma la malacqua in esplosivi.,Explosives and badwater being goods names. Badwater should be the same as Good.Badwater.DisplayName.
Building.ExplosivesFactory.DisplayName,Fabbrica di esplosivi,Explosives is name of a good.Explosives should be the same as Good.Explosives.PluralDisplayName
Building.FarmerMonument.DisplayName,Monumento agli agricoltori,A large statue of a farmer carrying a bundle of wheat.
Building.FarmerMonument.FlavorDescription,"Domate le lande desolate, saziate le bocche affamate.",
Building.Farmhouse.Description,Impiega gli agricoltori per coltivare i campi.,
Building.Farmhouse.DisplayName,Fattoria,
Building.Farmhouse.FlavorDescription,L'agricoltura è uno dei pilastri su cui poggia la popolazione dei castori d'oggi.,
Building.Fermenter.Description,Fermenta le piante per produrre cibo nutriente.,Ferments should be the same as in Building.Fermenter.DisplayName
Building.Fermenter.DisplayName,Fermentatore,A building that ferments plants to make food.
Building.Fermenter.FlavorDescription,"In seguito a una serie di incidenti, la lista di prodotti consentiti per la fermentazione è limitata.",Referrencing fermentation used to produce alcoholic beverages.
Building.FlameOfUnity.DisplayName,Fiamma dell’unità,A large beacon held by four beaver statues.
Building.FlameOfUnity.FlavorDescription,“Nulla ci unisce con maggior efficacia delle quote di produzione.” – Ainstain,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Floodgate.Description,Ferma l’acqua a un’altezza regolabile.,
Building.Floodgate.DisplayName,Chiusa,
Building.Floodgate.FlavorDescription,"Nessuno pensava che le dighe potessero essere migliorate, finché Ainstain creò la Prima Chiusa.",
Building.Floodgate.Height,Altezza: {0},
Building.Floodgate.Synchronize,Sincronizza con le chiuse adiacenti,
Building.FluidDump.Description,Scarica l’acqua o la malacqua.,Badwater should be the same as Good.Badwater.DisplayName.
Building.FluidDump.DisplayName,Collettore di fluidi,
Building.FluidDump.ToggleLabel,Fluido:,Label of the toggle button in fluid dump panel that changes the type of fluid that is being dumped (water or badwater)
Building.FoodFactory.Description,Tratta gli ingredienti per ricavarne razioni alimentari.,"Rations should be the same as in Good.AlgaeRation.DisplayName, Good.CornRation.DisplayName and Good.EggplantRation.DisplayName"
Building.FoodFactory.DisplayName,Fabbrica alimentare,A factory building that literally produces food.
Building.FoodFactory.FlavorDescription,"Prima del suo avvento, fare uno spuntino al lavoro spesso si traduceva in danni strutturali.",A hungry beaver may take a bite of a [wooden] construction it's working on.
Building.Forester.Description,Pianta alberi e cespugli.,
Building.Forester.DisplayName,Guardaboschi,A building with a worker that plants trees and bushes
Building.Forester.FlavorDescription,"Impavidi e bellissimi, i guardaboschi sono il fulcro della società dei castori.","Forresters are a family of central characters in ""Bold and Beautiful"", an extremely long-running American soap opera. Feel free to adapt this flavor, do not translate that literally."
Building.FountainOfJoy.DisplayName,Fontana della gioia,A large water fountain with statues on top.
Building.FountainOfJoy.FlavorDescription,Non è mai uno spreco se infonde felicità.,Water is a very preciuos resource in Timberborn - fountains could be seen as a waste.
Building.GathererFlag.Description,Raccoglie risorse dalle piante selvatiche.,
Building.GathererFlag.DisplayName,Bandiera del raccoglitore,Flag' could also be a Post or something similar as long as it is consistent with other Flags and different from Haulers Post
Building.GathererFlag.FlavorDescription,"Mettendo le bacche in un cesto di vimini, i castori hanno accidentalmente creato un nuovo e squisito dessert.",
Building.GearWorkshop.Description,Crea ingranaggi dalle assi.,Gears and Planks are goods; keep consistent.
Building.GearWorkshop.DisplayName,Officina degli ingranaggi,Gear is a good
Building.GearWorkshop.FlavorDescription,“Non c’è legna che non sia degna per chi s’ingegna!” – Un vecchio modo di dire di Ainstain che era solito ripetere per accelerare l’industrializzazione.,"Metal Gear Solid is a famous Japanese video game series. Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.GeothermalEngine.Description,Una grossa turbina che attinge a un campo geotermico per generare energia.,
Building.GeothermalEngine.DisplayName,Motore geotermico,
Building.GeothermalField.Description,Una fonte inesauribile e gratuita di energia a cui si può attingere con la giusta apparecchiatura.,
Building.GeothermalField.DisplayName,Campo geotermico,
Building.GravityBattery.Description,"Immagazzina la carica in eccesso e la restituisce quando la rete è in deficit. Più in alto viene posta, più energia è in grado di conservare.",
Building.GravityBattery.DisplayName,Batteria a gravità,"A battery in the form of a crane, that stores power by raising a heavy weight above the ground."
Building.GravityBattery.FlavorDescription,Questi sono i risultati che si ottengono quando s’inventano leggi della fisica proprie.,Gravity batteries in the real world do not make sense from the physics standpoint.
Building.GreaseFactory.Description,Una fabbrica che produce lubrificante per un funzionamento più fluido dei macchinari robotizzati.,Bots should be the same as in Bot.TemplateName. Grease should be the same as Good.Grease.DisplayName.
Building.GreaseFactory.DisplayName,Fabbrica di lubrificante,Grease should be the same as Good.Grease.DisplayName.
Building.GreaseFactory.FlavorDescription,"“Per vedere questo castorobot sistemato, approntato... va lubrificato!” – Ainstain","Reference to the song ""Greased Lightning"" from the movie ""Grease"" (1978). Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Grill.Description,Griglia le verdure.,
Building.Grill.DisplayName,Griglia,A place that grills
Building.Grill.FlavorDescription,"“Uno schiacciapatate per schiacciarle, una padella per bollirle, una pentola per saltarle!” – “500 modi per preparare le patate” di Ma’Nganel","Adapted quote from Lord of the Rings paired with a nod to an infamous Soviet-era cookbook ""500 potato dishes"". Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Gristmill.Description,Macina le radici e i semi per ricavarne farina.,"Plant matter meaning different parts of plants, such as roots or flowers."
Building.Gristmill.DisplayName,Mulino,
Building.Gristmill.FlavorDescription,I gusti più raffinati danno vita a pietanze più raffinate.,
Building.Hammock.Description,Un rilassante giaciglio oscillante.,
Building.Hammock.DisplayName,Amaca,A free-standing hammock that beavers can rest in.
Building.Hammock.FlavorDescription,"Un tempo solevano essere appese agli alberi, ma gli incidenti legati all’abbattimento ne scoraggiarono l’utilizzo.",
Building.HaulingPost.Description,"I trasportatori aiutano i lavoratori all’interno di un distretto nel trasporto delle merci, incrementandone considerevolmente la produttività.",
Building.HaulingPost.DisplayName,Postazione trasportatori,Keep different from Flag buildings since the building is of a different category than flags.
Building.HaulingPost.FlavorDescription,I castori più muscolosi. Meglio non pestare mai la coda di un trasportatore.,
Building.Hedge.Description,Una siepe in vaso decorativa.,
Building.Hedge.DisplayName,Siepe,
Building.Hedge.FlavorDescription,Nessun labirinto di siepi costituisce una sfida quando ci si può fare strada rosicchiando.,
Building.Herbalist.Description,Produce un antidoto in grado di guarire i castori contaminati.,Antidote should be the same as Good.Antidote. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.Herbalist.DisplayName,Erboristeria,A building that serves as an antidote factory. It doesn't heal beavers inside.
Building.Herbalist.FlavorDescription,L’apparecchio di distillazione è destinato esclusivamente a scopi medici.,This building kind of resembles an alcohol brewery.
Building.HydroponicGarden.Description,Coltiva piante non adatte alla coltivazione all'aria aperta.,
Building.HydroponicGarden.DisplayName,Giardino idroponico,An artificial garden that's used to cultivate special plants.
Building.HydroponicGarden.FlavorDescription,"L’idea è nata dalla scoperta di rovine umane umidicce, coperte da funghi che crescevano molto rapidamente.","Referencing Timberborn's post-apo theme, but also a little bit of The Last of Us."
Building.ImpermeableFloor.Description,Un pianale che impedisce all'acqua di filtrare.,
Building.ImpermeableFloor.DisplayName,Pavimento impermeabile,"It's a metal floor tile that doesn't let any water through, hence Impermeable."
Building.ImpermeableFloor.FlavorDescription,Tutto è partito da un castoro esasperato dal ticchettio dell'acqua che gocciolava da un tetto.,
Building.IndustrialLumberMill.Description,Ricava assi dai tronchi. La progettazione innovativa consente di ospitare più lavoratori nello stesso spazio.,"Planks should be the same as Good.Plank.DisplayName, Logs should be the same as Good.Log.DisplayName"
Building.IndustrialLumberMill.DisplayName,Segheria industriale,Lumber Mill should be the same as in Building.LumberMill.DisplayName
Building.IndustrialLumberMill.FlavorDescription,Perché accontentarsi di una...,"Referencing the ""two beavers are better than one"" song, plus the IT lumbermill has two saws rather than one that's in the FT version."
Building.Inventor.DisplayName,Inventore,
Building.Inventor.FlavorDescription,"Ispirandosi al lascito di Ainstain, i castori inventori sono sempre all'opera per migliorare la ""tecnolegnogia"".","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.IrrigationBarrier.Description,Impedisce l’irrigazione e la diffusione della contaminazione nel terreno sottostante.,Name of the building that stops spreading soil contamination that's placed on the ground and is presented as square with objects sticking out of the ground.
Building.IrrigationBarrier.DisplayName,Sbarramento anti-irrigazione,Name of the building that stops spreading soil irrigation (both moisture and contamination) that's placed on the ground and is presented as square with objects sticking out of the ground. Barrier should be the same between Building.IrrigationBarrier.DisplayName and Building.ContaminationBarrier.DisplayName.
Building.IrrigationBarrier.FlavorDescription,I Denti di Ferro si compiacciono di riuscire a controllare tutti gli aspetti della vita nel deserto.,Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
