ID,Text,Comment
Building.Forester.FlavorDescription,英勇貌美的林木工是河狸社會的棟梁。,"Forresters are a family of central characters in ""Bold and Beautiful"", an extremely long-running American soap opera. Feel free to adapt this flavor, do not translate that literally."
Building.FountainOfJoy.DisplayName,歡樂之泉,A large water fountain with statues on top.
Building.FountainOfJoy.FlavorDescription,要是能搏君一笑，浪費水算什麼。,Water is a very preciuos resource in Timberborn - fountains could be seen as a waste.
Building.GathererFlag.Description,採集野生植物的物資。,
Building.GathererFlag.DisplayName,採集工旗幟,Flag' could also be a Post or something similar as long as it is consistent with other Flags and different from Haulers Post
Building.GathererFlag.FlavorDescription,河狸把莓果放進籃子時，意外想出了美味甜點。,
Building.GearWorkshop.Description,使用木板製作齒輪。,Gears and Planks are goods; keep consistent.
Building.GearWorkshop.DisplayName,齒輪工坊,Gear is a good
Building.GearWorkshop.FlavorDescription,工業之父卡祖柯主張快速工業發展，「木製齒輪不可恥！」是他當時的名言。,"Metal Gear Solid is a famous Japanese video game series. Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.GeothermalEngine.Description,大型渦輪，可利用地熱田產生動能。,
Building.GeothermalEngine.DisplayName,地熱引擎,
Building.GeothermalField.Description,恆久又無成本的能源，只要有適合的裝置即可加以利用。,
Building.GeothermalField.DisplayName,地熱田,
Building.GravityBattery.Description,儲存多餘動能，並在動能網的動能不足時輸出。建得越高，可以儲存的動能就越多。,
Building.GravityBattery.DisplayName,重力電池,"A battery in the form of a crane, that stores power by raising a heavy weight above the ground."
Building.GravityBattery.FlavorDescription,當物理定律隨你修改時，就能將不可能化為可能。,Gravity batteries in the real world do not make sense from the physics standpoint.
Building.GreaseFactory.Description,生產潤滑油的工廠，能使機械設備運行更順暢。,Bots should be the same as in Bot.TemplateName. Grease should be the same as Good.Grease.DisplayName.
Building.GreaseFactory.DisplayName,潤滑油工廠,Grease should be the same as Good.Grease.DisplayName.
Building.GreaseFactory.FlavorDescription,「嗯，既然機關人可以系統化，也可以採用液壓……那為何不能上點潤滑油？」——工業之父卡祖柯,"Reference to the song ""Greased Lightning"" from the movie ""Grease"" (1978). Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Grill.Description,可以烤蔬菜。,
Building.Grill.DisplayName,燒烤所,A place that grills
Building.Grill.FlavorDescription,「搗碎了煮一煮，不沾鍋上烤一烤！」——《馬鈴薯的 500 種吃法》，河狸奶奶著,"Adapted quote from Lord of the Rings paired with a nod to an infamous Soviet-era cookbook ""500 potato dishes"". Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Gristmill.Description,把根莖和種子磨成粉。,"Plant matter meaning different parts of plants, such as roots or flowers."
Building.Gristmill.DisplayName,磨坊,
Building.Gristmill.FlavorDescription,更精緻的品味催生出更精緻的美食。,
Building.Hammock.Description,可以用來放鬆的鞦韆座椅。,
Building.Hammock.DisplayName,吊床,A free-standing hammock that beavers can rest in.
Building.Hammock.FlavorDescription,吊床以前都是綁在樹上，後來發生了幾次砍樹事故，這種做法才被廢除。,
Building.HaulingPost.Description,搬運工能協助地區內勞工搬運物品，大幅增加勞工的生產效率。,
Building.HaulingPost.DisplayName,搬運站,Keep different from Flag buildings since the building is of a different category than flags.
Building.HaulingPost.FlavorDescription,來這裡當搬運工的都是最健壯的河狸，不要沒事踩到他們的河狸尾巴了。,
Building.Hedge.Description,裝飾用盆栽樹籬。,
Building.Hedge.DisplayName,樹籬,
Building.Hedge.FlavorDescription,當你能夠咬穿樹籬時，樹籬迷宮算什麼挑戰。,
Building.Herbalist.Description,可製作解毒劑，治癒被汙染的河狸。,Antidote should be the same as Good.Antidote. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.Herbalist.DisplayName,藥草館,A building that serves as an antidote factory. It doesn't heal beavers inside.
Building.Herbalist.FlavorDescription,此釀造設備僅限醫療目的使用，嚴禁用於其他用途。,This building kind of resembles an alcohol brewery.
Building.HydroponicGarden.Description,水耕栽培不適合戶外耕種的植物。,
Building.HydroponicGarden.DisplayName,水培花園,An artificial garden that's used to cultivate special plants.
Building.HydroponicGarden.FlavorDescription,花園靈感源自於發現的某處人類遺址，那裡覆蓋著生長迅速的菌類。,"Referencing Timberborn's post-apo theme, but also a little bit of The Last of Us."
Building.ImpermeableFloor.Description,此種地板可預防發生滲水現象。,
Building.ImpermeableFloor.DisplayName,防滲水地板,"It's a metal floor tile that doesn't let any water through, hence Impermeable."
Building.ImpermeableFloor.FlavorDescription,發明起因為有隻河狸受夠了屋頂漏水的聲音。,
Building.IndustrialLumberMill.Description,將原木製成木板。其創新設計可使相同空間容納更多勞工。,"Planks should be the same as Good.Plank.DisplayName, Logs should be the same as Good.Log.DisplayName"
Building.IndustrialLumberMill.DisplayName,工業木板工廠,Lumber Mill should be the same as in Building.LumberMill.DisplayName
Building.IndustrialLumberMill.FlavorDescription,兩把鋸子總比一把好。,"Referencing the ""two beavers are better than one"" song, plus the IT lumbermill has two saws rather than one that's in the FT version."
Building.Inventor.DisplayName,發明所,
Building.Inventor.FlavorDescription,受到工業之父卡祖柯的啟迪，這些河狸發明家孜孜不倦地改良著木材技術。,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.IrrigationBarrier.Description,可阻止土壤灌溉和汙染在其下方蔓延。,Name of the building that stops spreading soil contamination that's placed on the ground and is presented as square with objects sticking out of the ground.
Building.IrrigationBarrier.DisplayName,灌溉屏障,Name of the building that stops spreading soil irrigation (both moisture and contamination) that's placed on the ground and is presented as square with objects sticking out of the ground. Barrier should be the same between Building.IrrigationBarrier.DisplayName and Building.ContaminationBarrier.DisplayName.
Building.IrrigationBarrier.FlavorDescription,鐵牙樂於全方位掌控沙漠生活。,Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.LaborerMonument.DisplayName,勞工紀念碑,Name of a monument
Building.LaborerMonument.FlavorDescription,儘管工業化取代了昔日的體力勞動，但鐵牙的勤奮精神始終不變。,
Building.Lantern.Description,裝飾燈。,
Building.Lantern.DisplayName,燈,
Building.Lantern.FlavorDescription,雖然河狸本質上是夜行動物，但天黑時確實還是會感到有些焦慮。,
Building.LargeBarrack.DisplayName,大型棚屋,Barracks are cramped homes for beavers. Not related to soldiers. A bigger variant of Building.Barrack.
Building.LargeBarrack.FlavorDescription,說好的「私狸空間」呢？,Barracks are very cramped so there isn't much private space.
Building.LargeIndustrialPile.DisplayName,大型工業材料堆,
Building.LargeIndustrialPile.FlavorDescription,比堆起來更好的方式是什麼？那就是繼續再堆。,"The building is an improved, stackable variant of Building.LargePile"
Building.LargePile.DisplayName,大型材料堆,
Building.LargePile.FlavorDescription,可惜的是，不曾有河狸長期記錄木材的進出數量。,"""Log"" pun — feel free to adapt."
Building.LargePowerWheel.Description,一種由河狸操作的動能源，經過重新設計後可以雇用多名勞工。,
Building.LargePowerWheel.DisplayName,大型動能輪,
Building.LargePowerWheel.FlavorDescription,鐵牙想要屬於自己的旋轉長椅。,Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.LargeRowhouse.DisplayName,大型排屋,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row. Building.Rowhouse"
Building.LargeRowhouse.FlavorDescription,鐵牙建了一片高聳的建築群。,Referencing 'complex' meaning a group of buildings as well as a psychological behaviour.
Building.LargeTank.DisplayName,大型儲液桶,
Building.LargeTank.FlavorDescription,儘管有些小河狸想把這裡當泳池，但這種儲液桶其實是專為工業用途設計。,
Building.LargeWarehouse.DisplayName,大型倉庫,
Building.LargeWarehouse.FlavorDescription,裡面放了非常多東西，根本沒有立爪之地。,"""No room to swing a cat"" is an English idiom, feel free to adapt."
Building.LargeWaterPump.Description,抽取並過濾大量的水供河狸飲用。惡水汙染會降低抽取速度。,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.LargeWaterPump.DisplayName,大型抽水幫浦,A large variant of the normal water pump. Pump should be the same as in Building.WaterPump.DisplayName.
Building.LargeWaterPump.FlavorDescription,「有了水庫，就能每天喝水了。」——〈河狸灣海岸〉,"""The Shores of Beaver Bay"" is a song composed by the Timberborn community."
Building.LargeWaterWheel.Description,更大且效率更高的水車，靠側面加固支撐。,
Building.LargeWaterWheel.DisplayName,大型水車,A water wheel that's bigger than other versions.
Building.LargeWaterWheel.FlavorDescription,「你們需要更大的輪子。」——工業之父卡祖柯,"Reference to a famous one-liner from ""Jaws"" (""you're gonna need a bigger boat"")"
Building.LargeWindTurbine.Description,產生的動能與風速成正比。,
Building.LargeWindTurbine.DisplayName,大型風力渦輪機,Advanced wind turbine that can rotate.
